"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2013-4-8","46.81","46.58","47.12","46.39","21.92M","1.67%"
"2013-4-5","46.04","46.58","46.97","46.00","24.92M","-2.29%"
"2013-4-3","47.12","47.47","47.71","46.89","21.83M","0.00%"
"2013-4-2","47.12","46.97","47.75","46.78","29.30M","-1.63%"
"2013-3-28","47.90","49.30","49.30","47.78","27.17M","-1.52%"
"2013-3-27","48.64","49.49","49.49","48.52","28.52M","0.89%"
"2013-3-26","48.21","47.24","48.56","47.16","37.68M","3.15%"
"2013-3-25","46.74","47.16","47.47","46.46","50.04M","-1.87%"
"2013-3-22","47.63","48.52","48.79","47.55","61.84M","-2.78%"
"2013-3-21","48.99","48.52","50.46","46.58","85.88M","-3.96%"
"2013-3-20","51.01","50.07","51.43","49.73","31.60M","1.39%"
"2013-3-19","50.31","52.09","52.13","49.88","40.92M","-1.51%"
"2013-3-18","51.08","53.03","53.10","51.05","45.53M","-4.02%"
"2013-3-15","53.22","53.30","53.96","52.87","87.65M","-0.58%"
"2013-3-14","53.53","54.00","54.00","53.18","29.10M","-0.87%"
"2013-3-13","54.00","54.73","54.73","53.37","19.53M","-0.06%"
"2013-3-12","54.03","54.19","54.77","53.84","14.76M","-1.15%"
"2013-3-11","54.66","55.32","55.51","54.19","16.94M","-0.98%"
"2013-3-8","55.20","54.73","55.28","54.46","24.02M","1.71%"
"2013-3-7","54.27","53.92","54.31","53.65","15.27M","0.30%"
"2013-3-6","54.11","54.34","54.85","53.53","32.71M","1.23%"
"2013-3-5","53.45","53.80","54.15","53.37","23.38M","0.43%"
"2013-3-4","53.22","52.64","53.37","52.44","26.61M","2.09%"
"2013-3-1","52.13","52.48","52.60","51.63","15.96M","0.15%"
"2013-2-28","52.05","51.05","52.13","50.97","21.14M","1.50%"
"2013-2-27","51.28","52.02","52.02","51.08","17.40M","-1.04%"
"2013-2-26","51.82","51.05","52.25","51.05","17.75M","0.84%"
"2013-2-25","51.39","51.74","51.78","51.28","11.77M","0.14%"
"2013-2-22","51.32","52.02","52.44","51.16","30.70M","-2.71%"
"2013-2-21","52.75","52.60","53.18","52.60","19.15M","-1.75%"
"2013-2-20","53.69","53.18","54.11","53.18","17.84M","0.60%"
"2013-2-19","53.37","53.45","54.07","53.34","20.28M","0.00%"
"2013-2-18","53.37","53.18","53.69","52.60","12.06M","0.21%"
"2013-2-15","53.26","52.87","53.69","52.40","13.37M","0.97%"
"2013-2-14","52.75","52.99","52.99","52.21","11.74M","0.44%"
"2013-2-8","52.52","52.79","52.99","51.90","16.62M","-0.51%"
"2013-2-7","52.79","51.24","52.99","51.24","14.66M","1.87%"
"2013-2-6","51.82","51.86","51.86","51.39","9.49M","0.60%"
"2013-2-5","51.51","51.24","51.71","51.12","13.29M","-1.27%"
"2013-2-4","52.17","53.10","53.10","52.09","10.30M","0.08%"
"2013-2-1","52.13","52.02","52.44","51.90","8.53M","-1.04%"
"2013-1-31","52.68","52.95","52.95","52.44","14.78M","0.23%"
"2013-1-30","52.56","52.37","52.79","52.13","16.11M","1.35%"
"2013-1-29","51.86","51.98","52.29","51.63","13.18M","-0.23%"
"2013-1-28","51.98","52.02","52.21","51.47","15.02M","0.23%"
"2013-1-25","51.86","52.95","52.95","51.78","25.81M","-1.33%"
"2013-1-24","52.56","52.02","52.79","51.86","14.47M","0.67%"
